"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
2129,"11206","11206","1408023",58,"452274427","In the Time of the Butterflies","eng","4.13","39917","43803","3168","https://images.gr-assets.com/books/1411410276m/11206.jpg","https://images.gr-assets.com/books/1411410276s/11206.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
2130,"9876989","9876989","8097252",19,"1421540320","青の祓魔師 1","eng","4.36","39464","39852","473","https://images.gr-assets.com/books/1432642113m/9876989.jpg","https://images.gr-assets.com/books/1432642113s/9876989.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2131,"77398","77398","879027",34,"743203631","Gap Creek : The Story Of A Marriage (Oprah's Book Club)","en-US","3.71","42122","43630","1406","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2132,"9680718","9680718","14568639",26,"983157200","Half-Blood","eng","4.16","60629","64557","5284","https://images.gr-assets.com/books/1311865840m/9680718.jpg","https://images.gr-assets.com/books/1311865840s/9680718.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2133,"93263","93263","2131999",2,"1582404119","The Legend of Sleepy Hollow","eng","3.96","43183","43186","400","https://images.gr-assets.com/books/1171253283m/93263.jpg","https://images.gr-assets.com/books/1171253283s/93263.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2134,"27126","27126","27777",14,"451217608","Bitter is the New Black : Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office","eng","3.9","41884","43007","4092","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2135,"21718","21718","2590340",96,"380820889","Blindsighted","eng","4.1","41857","46667","1923","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2136,"292408","292408","283706",37,"140169300","Angle of Repose","eng","4.27","40289","42204","3560","https://images.gr-assets.com/books/1329151576m/292408.jpg","https://images.gr-assets.com/books/1329151576s/292408.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2137,"99085","99085","810431",22,"142501107","Lord Brocktree","en-US","3.95","42764","43355","206","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2138,"13253276","13253276","18454415",38,"62072064","Through the Ever Night","en-CA","4.17","54902","58814","4142","https://images.gr-assets.com/books/1340892848m/13253276.jpg","https://images.gr-assets.com/books/1340892848s/13253276.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2139,"712313","712313","698575",50,"316018589","Barefoot","en-US","3.77","39531","42369","2599","https://images.gr-assets.com/books/1344271499m/712313.jpg","https://images.gr-assets.com/books/1344271499s/712313.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2140,"72159","72159","69862",67,"811216012","Cat on a Hot Tin Roof","eng","4.07","43781","45995","726","https://images.gr-assets.com/books/1389369390m/72159.jpg","https://images.gr-assets.com/books/1389369390s/72159.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2141,"1829709","1829709","3236104",47,"316002860","The Final Warning","en-US","3.86","55993","59761","2513","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2142,"45109","45109","2960727",52,"553582453","The Golden Fool","eng","4.32","43700","48376","823","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2143,"204276","204276","15254937",94,"446614459","Split Second","en-US","3.98","38387","44168","1833","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2144,"9681098","9681098","14183705",71,"316069353","The Fifth Witness","eng","4.17","37594","43750","2557","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2145,"91981","91981","840191",53,"756402697","The Dragonbone Chair","en-US","3.95","45102","48280","1207","https://images.gr-assets.com/books/1477417642m/91981.jpg","https://images.gr-assets.com/books/1477417642s/91981.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2146,"71776","71776","1222486",51,"1589190629","At Home in Mitford (Mitford Years #1)","eng","4.11","44509","47156","2777","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2147,"542414","542414","1779383",58,"142405787","Scorpia","eng","4.16","44197","45902","1147","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2148,"18712886","18712886","24267689",62,"62290363","The Queen of the Tearling","eng","4.02","42472","54253","7889","https://images.gr-assets.com/books/1417685148m/18712886.jpg","https://images.gr-assets.com/books/1417685148s/18712886.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2149,"3552023","3552023","3594131",39,"545060427","One False Note (The 39 Clues, Book 2)","eng","3.88","41970","44210","1511","https://images.gr-assets.com/books/1357211034m/3552023.jpg","https://images.gr-assets.com/books/1357211034s/3552023.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2150,"46777","46777","1460966",12,"689867042","Tithe: A Modern Faerie Tale","eng","3.73","57326","60348","3156","https://images.gr-assets.com/books/1342120818m/46777.jpg","https://images.gr-assets.com/books/1342120818s/46777.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2151,"455930","455930","22852",90,"515133310","Echo Burning","en-US","3.98","38524","48311","2090","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2152,"1895792","1895792","6807768",32,"61140988","The Fury and Dark Reunion","en-US","3.74","51745","54315","1762","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2153,"15818362","15818362","14106097",70,"62197266","Into the Darkest Corner","eng","4.1","20725","44965","4782","https://images.gr-assets.com/books/1355923186m/15818362.jpg","https://images.gr-assets.com/books/1355923186s/15818362.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2154,"79378","79378","22566",91,"446605484","Roses Are Red","en-US","4.02","44383","47337","1074","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2155,"43893","43893","1443364",47,"765344300","Naked Empire (Sword of Truth, #8)","en-GB","3.82","39682","42066","548","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2156,"92147","92147","1467817",67,"60765240","Map of Bones","eng","4.06","42828","45531","1312","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2157,"22571540","22571540","42038027",68,"525953507","The Stranger","eng","3.85","32333","43269","3807","https://images.gr-assets.com/books/1408564426m/22571540.jpg","https://images.gr-assets.com/books/1408564426s/22571540.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2158,"1537534","1537534","1205579",50,"60887397","Unbelievable","en-US","4.06","46722","50026","1856","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2159,"45195","45195","4574850",194,"014144116X","A Passage to India","eng","3.66","46675","52900","2446","https://images.gr-assets.com/books/1421883612m/45195.jpg","https://images.gr-assets.com/books/1421883612s/45195.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2160,"49824","49824","927520",125,"553381644","The Mammoth Hunters","en-US","3.88","44834","51363","1268","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2161,"2903736","2903736","2930878",18,"441016383","Princeps' Fury","en-US","4.35","42827","46826","871","https://images.gr-assets.com/books/1315082776m/2903736.jpg","https://images.gr-assets.com/books/1315082776s/2903736.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2162,"858513","858513","2394502",25,"688147321","Chrysanthemum","en-US","4.31","43520","43898","1365","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2163,"11808950","11808950","16762455",12,"62085611","Sweet Evil","eng","4.13","58879","61003","5063","https://images.gr-assets.com/books/1337613719m/11808950.jpg","https://images.gr-assets.com/books/1337613719s/11808950.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2164,"21484","21484","1936731",61,"316952664","The Winds of War","en-US","4.36","41940","43439","1181","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
2165,"68527","68527","881821",86,"60887184","The Last Kingdom","en-US","4.23","38890","46911","2730","https://images.gr-assets.com/books/1407107780m/68527.jpg","https://images.gr-assets.com/books/1407107780s/68527.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
2166,"281235","281235","1142982",45,"1416928170","Bunnicula: A Rabbit-Tale of Mystery","eng","3.83","50699","52667","1775","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2167,"66678","66678","282950",47,"786939834","Exile","eng","4.24","37728","41383","674","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2168,"11947829","11947829","17385456",55,"1250006333","Ascend","en-US","4.08","26350","53836","3408","https://images.gr-assets.com/books/1397955256m/11947829.jpg","https://images.gr-assets.com/books/1397955256s/11947829.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2169,"10822858","10822858","7211561",111,"525952489","Kvinden i buret","eng","3.98","36825","46392","3954","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2170,"23876","23876","366351",6,"517405091","Del amor y otros demonios","eng","3.98","29639","40858","1762","https://images.gr-assets.com/books/1324357590m/23876.jpg","https://images.gr-assets.com/books/1324357590s/23876.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2171,"1297985","1297985","2304379",68,"676979785","Musicophilia: Tales of Music and the Brain","eng","3.88","38152","41030","1905","https://images.gr-assets.com/books/1320494159m/1297985.jpg","https://images.gr-assets.com/books/1320494159s/1297985.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",9,"9.78E+12"
2172,"25526965","25526965","45313982",55,"1501129740","End of Watch","eng","4.09","33780","45355","5113","https://images.gr-assets.com/books/1468705472m/25526965.jpg","https://images.gr-assets.com/books/1468705472s/25526965.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2173,"3684856","3684856","3793700",45,"60590319","Fool","en-US","3.96","41502","43889","3161","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2174,"69136","69136","1164024",57,"743298853","The Book of Lost Things","eng","3.98","43086","50517","6441","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2175,"49195","49195","775862",50,"140003003X","My Life","eng","3.72","35852","37311","1049","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
2176,"59952","59952","899481",33,"1569714029","300","en-US","3.93","38323","38782","712","https://images.gr-assets.com/books/1438711575m/59952.jpg","https://images.gr-assets.com/books/1438711575s/59952.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2177,"6697305","6697305","6892987",28,"545060494","Storm Warning","eng","3.98","39115","40422","582","https://images.gr-assets.com/books/1357211087m/6697305.jpg","https://images.gr-assets.com/books/1357211087s/6697305.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2178,"5159","5159","2606620",52,"425169693","Here on Earth","eng","3.68","38954","39937","1347","https://images.gr-assets.com/books/1388299278m/5159.jpg","https://images.gr-assets.com/books/1388299278s/5159.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2179,"6950688","6950688","7185126",41,"1423128206","Only the Good Spy Young","en-US","4.29","51772","54139","2246","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2180,"455941","455941","224290",77,"440241006","The Persuader","eng","4.09","37434","46967","2055","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
2181,"1991039","1991039","1994708",139,"8203180728","Flaggermusmannen","nor","3.56","22230","48143","3957","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
